Id;Created;Changed;IsTerm;NodeId;Status;UserId;CountryId;Title;Name;Iso3166_2Code;SubdivisionType
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Baden-Württemberg (German state);Baden-Württemberg;DE-BW;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Bavaria (German state);Bavaria;DE-BY;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Berlin (German state);Berlin;DE-BE;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Brandenburg (German state);Brandenburg;DE-BB;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Bremen (German state);Bremen;DE-HB;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Hamburg (German state);Hamburg;DE-HH;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Hesse (German state);Hesse;DE-HE;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Mecklenburg-Western Pomerania (German state);Mecklenburg-Western Pomerania;DE-MV;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Lower Saxony (German state);Lower Saxony;DE-NI;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;North Rhine-Westphalia (German state);North Rhine-Westphalia;DE-NW;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Rhineland-Palatinate (German state);Rhineland-Palatinate;DE-RP;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Saarland (German state);Saarland;DE-SL;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Saxony (German state);Saxony;DE-SN;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Saxony-Anhalt (German state);Saxony-Anhalt;DE-ST;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Schleswig-Holstein (German state);Schleswig-Holstein;DE-SH;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4019;Thuringia (German state);Thuringia;DE-TH;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Drenthe (Dutch Province);Drenthe;NL-DR;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Flevoland (Dutch Province);Flevoland;NL-FL;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Friesland (Dutch Province);Friesland;NL-FR;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Gelderland (Dutch Province);Gelderland;NL-GE;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Groningen (Dutch Province);Groningen;NL-GR;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Limburg (Dutch Province);Limburg;NL-LI;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;North Brabant (Dutch Province);North Brabant;NL-NB;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;North Holland (Dutch Province);North Holland;NL-NH;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Overijssel (Dutch Province);Overijssel;NL-OV;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Utrecht (Dutch Province);Utrecht;NL-UT;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Zeeland (Dutch Province);Zeeland;NL-ZE;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;South Holland (Dutch Province);South Holland;NL-ZH;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Bonaire (Dutch Special Municipality);Bonaire;NL-BQ1;Special municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Saba (Dutch Special Municipality);Saba;NL-BQ2;Special municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4023;Sint Eustatius (Dutch Special Municipality);Sint Eustatius;NL-BQ3;Special municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Aargau (Swiss Canton);Aargau;CH-AG;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Appenzell Ausserrhoden (Swiss Canton);Appenzell Ausserrhoden;CH-AR;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Appenzell Innerrhoden (Swiss Canton);Appenzell Innerrhoden;CH-AI;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Basel-Landschaft (Swiss Canton);Basel-Landschaft;CH-BL;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Basel-Stadt (Swiss Canton);Basel-Stadt;CH-BS;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Bern (Swiss Canton);Bern;CH-BE;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Fribourg (Swiss Canton);Fribourg;CH-FR;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Genève (Swiss Canton);Genève;CH-GE;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Glarus (Swiss Canton);Glarus;CH-GL;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Graubünden (Swiss Canton);Graubünden;CH-GR;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Jura (Swiss Canton);Jura;CH-JU;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Luzern (Swiss Canton);Luzern;CH-LU;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Neuchâtel (Swiss Canton);Neuchâtel;CH-NE;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Nidwalden (Swiss Canton);Nidwalden;CH-NW;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Obwalden (Swiss Canton);Obwalden;CH-OW;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Sankt Gallen (Swiss Canton);Sankt Gallen;CH-SG;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Schaffhausen (Swiss Canton);Schaffhausen;CH-SH;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Schwyz (Swiss Canton);Schwyz;CH-SZ;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Solothurn (Swiss Canton);Solothurn;CH-SO;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Thurgau (Swiss Canton);Thurgau;CH-TG;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Ticino (Swiss Canton);Ticino;CH-TI;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Uri (Swiss Canton);Uri;CH-UR;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Valais (Swiss Canton);Valais;CH-VS;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Vaud (Swiss Canton);Vaud;CH-VD;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Zug (Swiss Canton);Zug;CH-ZG;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Zürich (Swiss Canton);Zürich;CH-ZH;Canton
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Blekinge (Swedish County);Blekinge;SE-K;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Dalarnas (Swedish County);Dalarnas;SE-W;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Gotlands (Swedish County);Gotlands;SE-I;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Gävleborgs (Swedish County);Gävleborgs;SE-X;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Hallands (Swedish County);Hallands;SE-N;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Jämtlands (Swedish County);Jämtlands;SE-Z;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Jönköpings (Swedish County);Jönköpings;SE-F;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Kalmar (Swedish County);Kalmar;SE-H;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Kronobergs (Swedish County);Kronobergs;SE-G;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Norrbottens (Swedish County);Norrbottens;SE-BD;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Skåne (Swedish County);Skåne;SE-M;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Stockholms (Swedish County);Stockholms;SE-AB;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Södermanlands (Swedish County);Södermanlands;SE-D;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4024;Uppsala (Swedish County);Uppsala;SE-C;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Värmlands (Swedish County);Värmlands;SE-S;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Västerbottens (Swedish County);Västerbottens;SE-AC;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Västernorrlands (Swedish County);Västernorrlands;SE-Y;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Västmanlands;Västmanlands (Swedish County);SE-U;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Västra Götalands (Swedish County);Västra Götalands;SE-O;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Örebro (Swedish County);Örebro;SE-T;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3991;Östergötlands (Swedish County);Östergötlands;SE-E;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Agder (Norwegian County);Agder;NO-42;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Innlandet (Norwegian County);Innlandet;NO-34;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Møre og Romsdal (Norwegian County);Møre og Romsdal;NO-15;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Nordland (Norwegian County);Nordland;NO-18;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Oslo (Norwegian County);Oslo;NO-03;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Rogaland (Norwegian County);Rogaland;NO-11;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Troms og Finnmark (Norwegian County);Troms og Finnmark;NO-54;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Trøndelag (Norwegian County);Trøndelag;NO-50;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Vestfold og Telemark (Norwegian County);Vestfold og Telemark;NO-38;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Vestland (Norwegian County);Vestland;NO-46;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Viken (Norwegian County);Viken;NO-30;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Jan Mayen (Norwegian Artic Region);Jan Mayen;NO-22;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3990;Svalbard (Norwegian Artic Region);Svalbard;NO-21;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;South Karelia (Finnish Region);South Karelia;FI-02;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Southern Ostrobothnia (Finnish Region);Southern Ostrobothnia;FI-03;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Southern Savonia (Finnish Region);Southern Savonia;FI-04;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Kainuu (Finnish Region);Kainuu;FI-05;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Tavastia Proper (Finnish Region);Tavastia Proper;FI-06;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Central Ostrobothnia (Finnish Region);Central Ostrobothnia;FI-07;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Central Finland (Finnish Region);Central Finland;FI-08;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Kymenlaakso (Finnish Region);Kymenlaakso;FI-09;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Lapland (Finnish Region);Lapland;FI-10;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Pirkanmaa (Finnish Region);Pirkanmaa;FI-11;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Ostrobothnia (Finnish Region);Ostrobothnia;FI-12;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;North Karelia (Finnish Region);North Karelia;FI-13;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Northern Ostrobothnia (Finnish Region);Northern Ostrobothnia;FI-14;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Northern Savonia (Finnish Region);Northern Savonia;FI-15;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Päijänne Tavastia (Finnish Region);Päijänne Tavastia;FI-16;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Satakunta (Finnish Region);Satakunta;FI-17;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Uusimaa (Finnish Region);Uusimaa;FI-18;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3985;Southwest Finland (Finnish Region);Southwest Finland;FI-19;Region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4016;Burgenland (Austrian State);Burgenland;AT-1;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4016;Carinthia (Austrian State);Carinthia;AT-2;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4016;Lower Austria (Austrian State);Lower Austria;AT-3;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4016;Upper Austria (Austrian State);Upper Austria;AT-4;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4016;Salzburg (Austrian State);Salzburg;AT-5;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4016;Styria (Austrian State);Styria;AT-6;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4016;Tyrol (Austrian State);Tyrol;AT-7;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4016;Vorarlberg (Austrian State);Vorarlberg;AT-8;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4016;Vienna (Austrian State);Vienna;AT-9;State
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Arad (Romanian department);Arad;RO-AR;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Argeș (Romanian department);Argeș;RO-AG;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Bacău (Romanian department);Bacău;RO-BC;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Bihor (Romanian department);Bihor;RO-BH;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Bistrița-Năsăud (Romanian department);Bistrița-Năsăud;RO-BN;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Botoșani (Romanian department);Botoșani;RO-BT;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Brașov (Romanian department);Brașov;RO-BV;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Brăila (Romanian department);Brăila;RO-BR;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Buzău (Romanian department);Buzău;RO-BZ;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Caraș-Severin (Romanian department);Caraș-Severin;RO-CS;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Călărași (Romanian department);Călărași;RO-CL;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Cluj (Romanian department);Cluj;RO-CJ;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Constanța (Romanian department);Constanța;RO-CT;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Covasna (Romanian department);Covasna;RO-CV;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Dâmbovița (Romanian department);Dâmbovița;RO-DB;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Dolj (Romanian department);Dolj;RO-DJ;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Galați (Romanian department);Galați;RO-GL;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Giurgiu (Romanian department);Giurgiu;RO-GR;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Gorj (Romanian department);Gorj;RO-GJ;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Harghita (Romanian department);Harghita;RO-HR;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Hunedoara (Romanian department);Hunedoara;RO-HD;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Ialomița (Romanian department);Ialomița;RO-IL;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Iași (Romanian department);Iași;RO-IS;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Ilfov (Romanian department);Ilfov;RO-IF;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Maramureș (Romanian department);Maramureș;RO-MM;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Mehedinți (Romanian department);Mehedinți;RO-MH;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Mureș (Romanian department);Mureș;RO-MS;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Neamț (Romanian department);Neamț;RO-NT;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Olt (Romanian department);Olt;RO-OT;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Prahova (Romanian department);Prahova;RO-PH;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Satu Mare (Romanian department);Satu Mare;RO-SM;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Sălaj (Romanian department);Sălaj;RO-SJ;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Sibiu (Romanian department);Sibiu;RO-SB;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Suceava (Romanian department);Suceava;RO-SV;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Teleorman (Romanian department);Teleorman;RO-TR;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Timiș (Romanian department);Timiș;RO-TM;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Tulcea (Romanian department);Tulcea;RO-TL;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Vaslui (Romanian department);Vaslui;RO-VS;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Vâlcea (Romanian department);Vâlcea;RO-VL;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;Vrancea (Romanian department);Vrancea;RO-VN;Department
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4033;București (Romanian municipality);București;RO-B;Municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3998;Andorra la Vella (Andorran Parish);Andorra la Vella;AD-07;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3998;Canillo (Andorran Parish);Canillo;AD-02;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3998;Encamp (Andorran Parish);Encamp;AD-03;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3998;Escaldes-Engordany (Andorran Parish);Escaldes-Engordany;AD-08;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3998;La Massana (Andorran Parish);La Massana;AD-04;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3998;Ordino (Andorran Parish);Ordino;AD-05;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3998;Sant Julià de Lòria (Andorran Parish);Sant Julià de Lòria;AD-06;Parish
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Aveiro (Portugese district);Aveiro;PT-01;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Beja (Portugese district);Beja;PT-02;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Braga (Portugese district);Braga;PT-03;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Bragança (Portugese district);Bragança;PT-04;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Castelo Branco (Portugese district);Castelo Branco;PT-05;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Coimbra (Portugese district);Coimbra;PT-06;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Évora (Portugese district);Évora;PT-07;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Faro (Portugese district);Faro;PT-08;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Guarda (Portugese district);Guarda;PT-09;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Leiria (Portugese district);Leiria;PT-10;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Lisboa (Portugese district);Lisboa;PT-11;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Portalegre (Portugese district);Portalegre;PT-12;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Porto (Portugese district);Porto;PT-13;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Santarém (Portugese district);Santarém;PT-14;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Setúbal (Portugese district);Setúbal;PT-15;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Viana do Castelo (Portugese district);Viana do Castelo;PT-16;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Vila Real (Portugese district);Vila Real;PT-17;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Viseu (Portugese district);Viseu;PT-18;District
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Região Autónoma dos Açores (Portugese autonomous region);Região Autónoma dos Açores;PT-20;Autonomous region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4008;Região Autónoma da Madeira (Portugese autonomous region);Região Autónoma da Madeira;PT-30;Autonomous region
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Lai Châu (Vietnamese province);Lai Châu;VN-01;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Hà Giang (Vietnamese province);Hà Giang;VN-03;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Sơn La (Vietnamese province);Sơn La;VN-05;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Quảng Trị (Vietnamese province);Quảng Trị;VN-25;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Kon Tum (Vietnamese province);Kon Tum;VN-28;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Gia Lai (Vietnamese province);Gia Lai;VN-30;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Bình Định (Vietnamese province);Bình Định;VN-31;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Phú Yên (Vietnamese province);Phú Yên;VN-32;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Đắk Lắk (Vietnamese province);Đắk Lắk;VN-33;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Tây Ninh (Vietnamese province);Tây Ninh;VN-37;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Long An (Vietnamese province);Long An;VN-41;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Tiền Giang (Vietnamese province);Tiền Giang;VN-46;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Trà Vinh (Vietnamese province);Trà Vinh;VN-51;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Bạc Liêu (Vietnamese province);Bạc Liêu;VN-55;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Bình Phước  (Vietnamese province);Bình Phước;VN-58;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Điện Biên (Vietnamese province);Điện Biên;VN-71;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Đắk Nông (Vietnamese province);Đắk Nông;VN-72;Province
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;3974;Hải Phòng (Vietnamese municipality);Hải Phòng;VN-HP;Municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4030;Budapest (Hungarian municipality);Budapest;HU-BU;Municipality
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4030;Bács-Kiskun (Hungarian county);Bács-Kiskun;HU-BK;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4030;Baranya (Hungarian county);Baranya;HU-BA;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4030;Békés (Hungarian county);Békés;HU-BE;County
0;12/20/2022 17:48;12/20/2022 17:48;TRUE;17;1;1;4030;Borsod-Abaúj-Zemplén (Hungarian county);Borsod-Abaúj-Zemplén;HU-BZ;County
